conduct	complaint	nli_class	nli_contradiction_score	nli_entailment_score	nli_neutral_score	conflict
Limiting, distorting or harming free competition and free enterprise is prohibited.	A, employee, uses confidential information, obtained from his work, to blackmail the company owners.	neutral	0.0330175943672657	0.00272503774613142	0.9642573595046997	no
Competition fraud is prohibited.	A, employee, uses confidential information, obtained from his work, to blackmail the company owners.	neutral	0.07029922306537628	0.0060639698058366776	0.923636794090271	no
It is forbidden to make agreements, express or implied, with competitors with the intention to divide customers and territories.	A, employee, uses confidential information, obtained from his work, to blackmail the company owners.	neutral	0.047670815140008926	0.00643725274130702	0.9458919763565063	no
It is prohibited to make agreements, express or implied, with competitors with the intention to stop purchasing products from specific suppliers.	A, employee, uses confidential information, obtained from his work, to blackmail the company owners.	neutral	0.061856597661972046	0.006510303821414709	0.9316331148147583	no
It is prohibited to make agreements, express or implied, with competitors with the intention of fixing minimum price, maximum price or price stability.	A, employee, uses confidential information, obtained from his work, to blackmail the company owners.	neutral	0.03537333384156227	0.005154833663254976	0.9594717621803284	no
Making express or implied agreements with competitors to accelerate obsolescence or discontinuity of obsolete products is prohibited.	A, employee, uses confidential information, obtained from his work, to blackmail the company owners.	neutral	0.09309152513742447	0.005091264843940735	0.9018172025680542	no
It is prohibited to make agreements, express or implied, with competitors with the intention of limiting the quantity of products sold to each customer.	A, employee, uses confidential information, obtained from his work, to blackmail the company owners.	neutral	0.05095295608043671	0.00821001548320055	0.9408369660377502	no
It is prohibited to make agreements, express or implied, with competitors with the intention to grant or extinguish price discounts.	A, employee, uses confidential information, obtained from his work, to blackmail the company owners.	neutral	0.05027974024415016	0.005621840246021748	0.9440984129905701	no
Work team members cannot unequally treat customers with distinct characteristics.	A, employee, uses confidential information, obtained from his work, to blackmail the company owners.	neutral	0.026610393077135086	0.001699450658634305	0.9716901779174805	no
Work team members may not work for companies, or be partners with companies that operate in the same industry.	A, employee, uses confidential information, obtained from his work, to blackmail the company owners.	neutral	0.030457956716418266	0.002880269894376397	0.966661810874939	no
Work team members may not enter into agreements or transactions with Company competitors, except on behalf of the Company.	A, employee, uses confidential information, obtained from his work, to blackmail the company owners.	neutral	0.0443955659866333	0.004162191413342953	0.9514421820640564	yes
Work team members are responsible for acts of corruption that they perform to circumvent the laws to gain advantage for themselves or the Company by promising, inducing, offering, delivering or authorizing the delivery of objects or favors to public officials.	A, employee, uses confidential information, obtained from his work, to blackmail the company owners.	neutral	0.029504265636205673	0.017305389046669006	0.9531903862953186	no
Work team members are responsible for improperly obtaining from civil servants, customers or competitors objects or favors to the detriment of the Company.	A, employee, uses confidential information, obtained from his work, to blackmail the company owners.	neutral	0.04081382602453232	0.006744080688804388	0.9524421095848083	no
Work team members cannot promise, offer, give or authorize the direct or indirect delivery of financial contributions to politicians or political parties on behalf of the Company.	A, employee, uses confidential information, obtained from his work, to blackmail the company owners.	neutral	0.12665453553199768	0.006577407941222191	0.8667680621147156	no
Contributions to politicians or political parties in the countries in which they are accepted may only be made with the approval of the Company's Board of Directors.	A, employee, uses confidential information, obtained from his work, to blackmail the company owners.	neutral	0.05084286257624626	0.006552411243319511	0.9426047205924988	no
Whenever there's a doubt, company lawyers must always be consulted.	A, employee, Works for a competitor using the knowledge acquired in his work at the company.	neutral	0.28436312079429626	0.1025276705622673	0.6131092309951782	no
